צורת יישוב,שם יישוב,סמל יישוב,אזור סטטיסטי,אוכלוסייה בתחילת שנה,לידות,פטירות,ריבוי טבעי,עולים,איחוד משפחות,"ישראלים יוצאים לחו""ל","ישראלים חוזרים מחו""ל","מאזן ישראלים יוצאים לחו""ל וחוזרים מחו""ל",הגירה בתוך יישוב בתוך אזורים סטטיסטיים - יוצאים,הגירה בתוך יישוב בתוך אזורים סטטיסטיים - נכנסים,הגירה בתוך יישוב בין אזורים סטטיסטיים - יוצאים,הגירה בתוך יישוב בין אזורים סטטיסטיים - נכנסים,מאזן הגירה בתוך יישוב בין אזורים סטטיסטיים,הגירה בין יישובים - יוצאים,הגירה בין יישובים - נכנסים,מאזן הגירה בין יישובים,"סה""כ גידול",אוכלוסייה בסוף שנה,אחוז גידול שנתי
,קריית ים,9600,14,"4,161",40,36,4,11,6,8,5,..,34,34,44,159,115,214,159,-55,103,"4,264",2.47%
,קריית ים,9600,21,"1,353",16,10,6,10,..,..,..,..,15,15,57,39,-18,80,47,-33,-43,"1,310",-3.19%
,קריית ים,9600,22,"2,097",29,29,-,7,4,11,4,-7,14,14,54,44,-10,112,78,-34,-47,"2,050",-2.22%
,קריית ים,9600,23,"1,867",33,31,..,12,..,..,..,..,7,7,70,39,-31,85,60,-25,-48,"1,819",-2.57%
,קריית ים,9600,24,"1,717",19,29,-10,13,..,4,..,..,8,8,66,56,-10,91,51,-40,-48,"1,669",-2.82%
,קריית ים,9600,25,"2,306",24,69,-45,49,5,..,..,..,31,31,92,55,-37,104,89,-15,18,"2,324",0.78%
,קריית ים,9600,31,"3,330",34,45,-11,243,5,12,8,-4,62,62,154,113,-41,342,106,-236,-99,"3,231",-2.98%
,קריית ים,9600,32,"3,258",29,43,-14,36,9,11,4,-7,26,26,105,68,-37,161,77,-84,-88,"3,170",-2.70%
,קריית ים,9600,33,"2,803",41,34,7,18,4,7,7,-,26,26,98,76,-22,140,108,-32,-31,"2,772",-1.11%
,קריית ים,9600,34,"4,962",42,38,4,9,7,10,7,..,31,31,67,137,70,207,163,-44,43,"5,004",0.86%
,מזכרת בתיה,28,0,"14,837",173,38,135,11,..,20,23,..,279,279,-,-,-,432,503,71,256,"15,093",1.73%
,תל מונד,154,0,"13,144",143,39,104,31,..,11,24,13,275,275,-,-,-,410,578,168,348,"13,492",2.65%
,אבן יהודה,182,0,"13,826",138,74,64,48,..,16,26,10,306,306,-,-,-,437,518,81,194,"14,020",1.40%
,קריית עקרון,469,0,-,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%
,קריית עקרון,469,2,"4,671",65,14,51,-,-,4,..,..,22,22,40,38,..,129,68,-61,-10,"4,661",-0.22%
,קריית עקרון,469,3,"3,486",72,19,53,-,..,11,-,-11,28,28,23,29,6,139,150,11,77,"3,563",2.20%
,קריית עקרון,469,4,"2,843",59,33,26,-,..,..,..,..,13,13,27,23,-4,155,116,-39,9,"2,853",0.33%
,אזור,565,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%
,אזור,565,1,"4,334",69,12,57,..,5,..,8,6,62,62,111,58,-53,200,192,-8,16,"4,350",0.36%
,אזור,565,2,"3,901",65,30,35,5,5,..,..,-,61,61,108,67,-41,187,191,4,41,"3,942",1.04%
,אזור,565,3,"4,721",97,28,69,..,4,4,..,..,133,133,50,144,94,173,278,105,319,"5,040",6.76%
,ירוחם,831,0,"10,294",222,68,154,9,..,32,7,-25,532,532,-,-,-,274,496,222,479,"10,773",4.66%
,רכסים,922,0,"12,668",463,19,444,13,-,..,4,..,722,722,-,-,-,422,487,65,598,"13,265",4.72%
,אור עקיבא,1020,0,-,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%
,אור עקיבא,1020,1,"4,882",93,15,78,22,..,12,..,-10,204,204,65,132,67,110,249,139,282,"5,164",5.77%
,אור עקיבא,1020,2,"3,066",42,34,8,28,-,14,..,-13,57,57,99,64,-35,106,66,-40,-59,"3,006",-1.94%
,אור עקיבא,1020,3,"4,878",93,50,43,7,..,4,..,..,82,82,106,116,10,130,114,-16,157,"5,035",3.21%
,אור עקיבא,1020,4,"2,232",44,17,27,22,..,13,5,-8,6,6,55,57,..,51,35,-16,25,"2,257",1.12%
,אור עקיבא,1020,5,"3,914",81,26,55,13,6,14,6,-8,80,80,149,105,-44,110,179,69,72,"3,986",1.83%
,צור הדסה,1113,0,"11,120",183,18,165,6,..,33,23,-10,267,267,-,-,-,302,572,270,464,"11,584",4.17%
,חריש,1247,0,"13,232",595,21,574,59,7,21,25,4,"1,476","1,476",-,-,-,693,"6,334","5,641","6,335","19,567",47.88%
,קריית טבעון,2300,0,-,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%
,קריית טבעון,2300,1,"5,976",53,39,14,5,..,5,4,..,86,86,71,41,-30,130,159,29,26,"6,002",0.43%
,קריית טבעון,2300,2,"3,826",32,27,5,45,-,..,7,6,49,49,68,42,-26,150,119,-31,-8,"3,818",-0.22%
,קריית טבעון,2300,3,"4,945",44,25,19,..,..,4,..,..,73,73,38,79,41,155,183,28,117,"5,062",2.38%
,קריית טבעון,2300,4,"3,382",42,28,14,-,-,-,4,4,37,37,30,45,15,84,101,17,47,"3,429",1.39%
,אריאל,3570,0,-,-,-,-,..,-,-,-,-,-,-,..,-,..,..,-,..,-,-,0.00%
,אריאל,3570,1,"2,113",32,25,7,9,4,4,-,-4,18,18,60,48,-12,89,43,-46,-57,"2,056",-2.70%
,אריאל,3570,2,"2,716",38,14,24,12,4,11,14,..,43,43,56,54,..,113,53,-60,-24,"2,692",-0.88%
,אריאל,3570,3,"5,353",103,26,77,4,7,29,7,-22,79,79,133,102,-31,228,99,-129,-101,"5,253",-1.88%
,אריאל,3570,4,"4,045",38,24,14,10,..,6,4,..,19,19,68,72,4,122,59,-63,"1,578","5,622",39.01%
,אריאל,3570,5,"6,314",75,14,61,49,-,7,4,..,67,67,60,102,42,192,172,-20,"-2,355","3,959",-37.30%
,אפרת,3650,0,"10,806",264,28,236,64,..,25,18,-7,575,575,-,-,-,370,669,299,599,"11,405",5.54%
,גבעת זאב,3730,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%
,גבעת זאב,3730,1,"1,994",67,8,59,..,..,..,..,..,56,56,39,54,15,128,76,-52,36,"2,030",1.82%
,גבעת זאב,3730,2,"4,409",121,12,109,..,-,..,..,..,84,84,107,53,-54,231,207,-24,38,"4,447",0.86%
,גבעת זאב,3730,3,"7,561",192,19,173,17,..,..,12,9,171,171,63,91,28,413,495,82,324,"7,885",4.28%
,גבעת זאב,3730,4,"4,456",186,..,184,32,-,..,5,..,145,145,27,38,11,148,342,194,407,"4,863",9.13%
,בית שאן,9200,0,-,-,-,-,-,28,..,-,..,-,-,-,-,-,28,-,-28,-,-,0.00%
,בית שאן,9200,1,"4,458",100,18,82,..,-,7,..,-4,85,85,130,126,-4,158,76,-82,-32,"4,426",-0.73%
,בית שאן,9200,2,"2,012",46,23,23,-,..,-,-,-,88,88,77,52,-25,68,68,-,14,"2,026",0.68%
,בית שאן,9200,3,"5,103",90,45,45,..,219,..,6,5,131,131,207,78,-129,145,97,-48,16,"5,120",0.32%
,בית שאן,9200,4,"6,890",148,44,104,4,401,4,..,..,272,272,120,278,158,384,148,-236,243,"7,134",3.53%
,בנימינה-גבעת עדה*,9800,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%
,בנימינה-גבעת עדה*,9800,1,"4,481",30,12,18,..,..,..,..,..,63,63,28,44,16,148,143,-5,25,"4,506",0.56%
,בנימינה-גבעת עדה*,9800,2,"4,172",62,8,54,..,..,14,12,..,60,60,50,54,4,153,120,-33,26,"4,199",0.64%
,בנימינה-גבעת עדה*,9800,3,"5,032",64,24,40,4,-,5,5,-,122,122,70,60,-10,189,196,7,23,"5,055",0.47%
,בנימינה-גבעת עדה*,9800,4,"2,161",19,..,17,..,-,6,..,-4,13,13,50,40,-10,64,59,-5,..,"2,165",0.15%
,עתלית,53,0,"8,875",169,28,141,10,-,14,15,..,324,324,-,-,-,208,871,663,856,"9,731",9.65%
,מצפה רמון,99,0,"5,211",137,32,105,15,-,8,6,..,302,302,-,-,-,419,287,-132,-26,"5,185",-0.49%
,רמת ישי,122,0,"7,785",85,15,70,..,..,9,13,4,183,183,-,-,-,286,327,41,113,"7,897",1.45%
,פרדסייה,171,0,"5,930",100,17,83,..,..,..,13,10,172,172,-,-,-,248,853,605,711,"6,641",11.98%
,בית דגן,466,0,"7,285",86,41,45,..,5,7,4,..,108,108,-,-,-,302,261,-41,14,"7,299",0.19%
,עומר,666,0,"7,530",55,55,-,5,..,15,33,18,218,218,-,-,-,289,324,35,40,"7,570",0.53%
,"כפר חב""ד",696,0,"6,598",216,15,201,7,-,45,35,-10,177,177,-,-,-,201,137,-64,136,"6,733",2.06%
,שלומי,812,0,"6,511",97,34,63,..,4,10,8,..,205,205,-,-,-,266,431,165,243,"6,754",3.73%
,"בני עי""ש",1066,0,"6,978",99,67,32,6,8,22,4,-18,139,139,-,-,-,269,153,-116,-53,"6,925",-0.76%
,קריית יערים,1137,0,"6,128",249,8,241,15,-,7,..,-4,156,156,-,-,-,300,180,-120,111,"6,238",1.80%
,קיסריה,1167,0,"5,343",51,30,21,49,4,28,17,-11,181,181,-,-,-,263,438,175,218,"5,561",4.08%
,כוכב יאיר,1224,0,-,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%
,כוכב יאיר,1224,1,"2,183",13,8,5,..,-,..,-,..,21,21,30,18,-12,114,95,-19,-26,"2,156",-1.21%
,כוכב יאיר,1224,2,"1,412",16,8,8,4,-,..,..,..,5,5,14,36,22,94,92,..,25,"1,437",1.80%
,כוכב יאיר,1224,3,"2,139",31,..,30,-,-,..,..,..,10,10,34,25,-9,99,129,30,46,"2,184",2.13%
,כוכב יאיר,1224,4,"2,969",39,19,20,-,..,..,..,-,27,27,32,31,..,123,93,-30,-12,"2,957",-0.40%
,כפר ורדים,1263,0,"5,486",44,26,18,..,-,11,6,-5,108,108,-,-,-,289,278,-11,6,"5,492",0.11%
,מיתר,1268,0,"9,418",133,28,105,5,..,15,11,-4,197,197,-,-,-,349,769,420,562,"9,980",5.96%
,להבים,1271,0,"6,415",64,21,43,-,..,27,18,-9,235,235,-,-,-,224,403,179,279,"6,694",4.35%
,בת חפר,1319,0,"5,301",36,18,18,-,..,..,5,..,85,85,-,-,-,211,159,-52,-16,"5,285",-0.30%
,צור יצחק,1345,0,"6,361",145,9,136,..,-,13,8,-5,255,255,-,-,-,354,458,104,223,"6,584",3.51%
,חצור הגלילית,2034,0,"9,272",208,58,150,5,-,10,..,-7,418,418,-,-,-,278,388,110,297,"9,568",3.20%
,בית אל,3574,0,"5,973",189,13,176,14,..,10,..,-7,201,201,-,-,-,423,185,-238,-289,"5,684",-4.84%
,קריית ארבע,3611,0,"7,326",212,25,187,4,5,9,4,-5,350,350,-,-,-,377,201,-176,12,"7,338",0.17%
,קרני שומרון,3640,0,"9,130",233,22,211,8,5,10,..,-7,494,494,-,-,-,364,525,161,286,"9,417",3.14%
,בית אריה-עופרים,3652,0,"5,253",66,11,55,..,..,7,..,-5,169,169,-,-,-,183,220,37,97,"5,351",1.85%
,שערי תקווה,3720,0,"6,039",93,19,74,8,-,8,4,-4,180,180,-,-,-,279,211,-68,17,"6,057",0.28%
,אלפי מנשה,3750,0,"7,952",91,24,67,4,-,6,11,5,151,151,-,-,-,300,289,-11,45,"7,997",0.57%
,אורנית,3760,0,"8,955",113,15,98,8,..,9,10,..,187,187,-,-,-,377,325,-52,10,"8,965",0.11%
,גבע בנימין,3763,0,"5,682",123,9,114,..,..,..,..,..,156,156,-,-,-,241,206,-35,78,"5,761",1.38%
,כוכב יעקב,3779,0,"8,541",325,11,314,31,-,7,..,-5,325,325,-,-,-,346,368,22,574,"9,116",6.72%
,קצרין,4100,0,"7,297",109,40,69,35,7,29,15,-14,465,465,-,-,-,301,402,101,204,"7,500",2.79%
,ראש פינה,26,0,"3,148",41,14,27,..,-,4,..,..,57,57,-,-,-,165,219,54,69,"3,217",2.21%
,אליכין,41,0,"3,415",58,18,40,..,-,..,..,-,94,94,-,-,-,116,123,7,69,"3,484",2.02%
,יבנאל,46,0,"4,243",92,17,75,7,-,5,10,5,32,32,-,-,-,130,165,35,89,"4,332",2.10%
,כפר תבור,47,0,"4,311",55,7,48,9,..,6,6,-,164,164,-,-,-,150,179,29,90,"4,400",2.08%
,צור משה,276,0,"3,291",21,5,16,..,-,-,..,..,57,57,-,-,-,94,101,7,21,"3,312",0.65%
,ניצן,351,0,"2,461",29,4,25,..,-,..,..,-,28,28,-,-,-,124,173,49,112,"2,573",4.57%
,אבן שמואל,400,0,"1,807",36,-,36,..,-,..,..,-,22,22,-,-,-,64,92,28,431,"2,238",23.85%
,יד בנימין,577,0,"4,268",117,..,116,4,-,4,4,-,78,78,-,-,-,276,128,-148,-14,"4,253",-0.34%
,סביון*,587,0,"4,036",38,29,9,7,..,..,11,9,101,101,-,-,-,186,172,-14,-13,"4,023",-0.33%
,בית חשמונאי,1050,0,"2,197",18,..,15,4,-,-,..,..,29,29,-,-,-,77,56,-21,-5,"2,192",-0.22%
,מעגלים,1082,0,"2,061",29,5,24,-,-,-,..,..,..,..,-,-,-,65,44,-21,19,"2,080",0.93%
,מרכז שפירא,1098,0,"2,230",53,5,48,-,-,-,-,-,64,64,-,-,-,100,223,123,236,"2,467",10.59%
,הושעיה,1186,0,"2,051",30,..,27,-,-,-,..,..,19,19,-,-,-,50,56,6,43,"2,095",2.10%
,קציר,1243,0,"2,884",27,11,16,..,-,..,8,6,90,90,-,-,-,121,175,54,68,"2,951",2.34%
,גן נר,1274,0,"2,670",32,9,23,-,..,..,5,..,50,50,-,-,-,96,100,4,39,"2,709",1.45%
,נופית,1284,0,"2,689",17,10,7,-,-,5,..,..,26,26,-,-,-,135,46,-89,-92,"2,597",-3.42%
,גבעת אבני,1293,0,"2,049",25,6,19,..,-,8,..,-5,36,36,-,-,-,110,111,..,36,"2,084",1.74%
,לפיד,1310,0,"2,394",14,4,10,-,..,-,..,..,14,14,-,-,-,112,63,-49,-35,"2,359",-1.47%
,מתן,1315,0,"3,617",26,..,23,..,..,6,..,-4,40,40,-,-,-,148,133,-15,14,"3,632",0.40%
,אחוזת ברק,1330,0,"2,279",33,7,26,..,-,5,6,..,36,36,-,-,-,67,156,89,112,"2,391",4.90%
,נוף איילון,1333,0,"2,128",47,-,47,..,-,-,-,-,22,22,-,-,-,135,56,-79,-48,"2,080",-2.25%
,שמשית,1337,0,"2,514",11,-,11,-,-,4,..,..,38,38,-,-,-,76,68,-8,..,"2,517",0.12%
,קדומים,3557,0,"4,544",92,9,83,..,-,7,7,-,168,168,-,-,-,207,152,-55,42,"4,586",0.92%
,אלקנה,3560,0,"3,838",88,10,78,..,-,..,..,..,121,121,-,-,-,186,227,41,74,"3,911",1.93%
,תקוע,3563,0,"4,076",101,10,91,7,4,9,14,5,73,73,-,-,-,122,137,15,92,"4,168",2.27%
,כוכב השחר,3564,0,"2,227",84,..,81,..,-,..,..,..,76,76,-,-,-,75,97,22,222,"2,450",9.98%
,מצפה יריחו,3576,0,"2,560",75,6,69,7,-,-,-,-,46,46,-,-,-,140,67,-73,17,"2,577",0.67%
,אלון מורה,3579,0,"1,920",93,..,91,-,-,-,..,..,13,13,-,-,-,83,67,-16,90,"2,010",4.67%
,אלון שבות,3604,0,"3,098",86,8,78,28,-,9,5,-4,38,38,-,-,-,186,91,-95,-27,"3,071",-0.88%
,עפרה,3617,0,"3,043",69,..,67,..,-,8,-,-8,80,80,-,-,-,108,91,-17,-31,"3,013",-1.01%
,אלעזר,3618,0,"2,459",55,..,53,..,-,-,..,..,70,70,-,-,-,132,79,-53,28,"2,487",1.15%
,כפר אדומים,3638,0,"4,674",75,5,70,-,..,..,6,5,69,69,-,-,-,108,102,-6,110,"4,785",2.36%
,שילה,3641,0,"4,356",144,4,140,-,-,..,-,..,55,55,-,-,-,101,192,91,127,"4,483",2.92%
,יקיר,3647,0,"2,288",58,..,55,..,-,-,-,-,34,34,-,-,-,67,102,35,80,"2,368",3.51%
,פסגות,3659,0,"1,881",72,6,66,-,-,-,-,-,8,8,-,-,-,98,167,69,157,"2,037",8.33%
,עמנואל,3660,0,"3,906",170,10,160,..,-,..,-,..,144,144,-,-,-,205,289,84,223,"4,129",5.71%
,ברכה,3710,0,"2,757",106,..,103,5,..,-,..,..,79,79,-,-,-,76,107,31,169,"2,926",6.15%
,נווה דניאל,3725,0,"2,322",55,5,50,16,-,..,7,4,65,65,-,-,-,132,60,-72,18,"2,340",0.79%
,נוקדים,3726,0,"2,383",73,4,69,9,-,-,..,..,119,119,-,-,-,83,203,120,208,"2,591",8.75%
,עלי זהב,3727,0,"3,399",146,-,146,..,..,-,-,-,184,184,-,-,-,99,371,272,429,"3,828",12.61%
,עלי,3765,0,"4,415",158,7,151,4,-,..,..,..,228,228,-,-,-,256,171,-85,186,"4,601",4.21%
,פדואל,3768,0,"2,010",60,..,59,..,-,-,-,-,9,9,-,-,-,78,45,-33,34,"2,044",1.71%
,הר אדר,3769,0,"4,088",28,..,25,..,-,..,6,5,116,116,-,-,-,156,137,-19,-4,"4,084",-0.10%
,חשמונאים,3770,0,"2,771",59,9,50,11,-,9,..,-8,38,38,-,-,-,257,95,-162,-59,"2,712",-2.13%
,עץ אפרים,3778,0,"2,428",46,5,41,..,..,..,..,-,52,52,-,-,-,137,134,..,32,"2,460",1.34%
,נעלה,3787,0,"2,148",24,4,20,..,-,9,-,-9,87,87,-,-,-,51,246,195,195,"2,343",9.08%
,טלמון,3788,0,"4,575",125,..,123,-,-,..,8,5,229,229,-,-,-,133,251,118,307,"4,882",6.71%
,צופים,3791,0,"2,406",56,..,53,..,..,..,..,..,34,34,-,-,-,126,111,-15,27,"2,433",1.13%
,אבני חפץ,3793,0,"1,923",60,..,58,-,-,-,4,4,118,118,-,-,-,76,167,91,157,"2,080",8.17%
,רבבה,3795,0,"2,632",70,..,68,18,-,-,..,..,45,45,-,-,-,79,156,77,155,"2,786",5.89%
,כפר האורנים,3796,0,"2,657",8,-,8,-,-,-,..,..,27,27,-,-,-,96,52,-44,-43,"2,614",-1.61%
,גני מודיעין,3823,0,"2,603",73,10,63,9,-,4,7,..,119,119,-,-,-,227,256,29,112,"2,716",4.32%
,חספין,4005,0,"2,055",36,-,36,..,-,-,-,-,..,..,-,-,-,103,63,-40,-48,"2,007",-2.33%
,בית יצחק-שער חפר,326,0,"2,131",23,10,13,4,-,..,5,..,45,45,-,-,-,66,61,-5,5,"2,136",0.24%
,תפרח,709,0,"2,178",80,4,76,-,-,-,-,-,13,13,-,-,-,61,50,-11,90,"2,268",4.13%
,שתולים,763,0,"2,116",22,5,17,-,-,-,-,-,..,..,-,-,-,82,46,-36,-25,"2,091",-1.20%
,ברקת,2038,0,"2,082",46,10,36,-,..,-,..,..,11,11,-,-,-,65,56,-9,45,"2,127",2.18%
,נורדייה,447,0,"1,950",27,37,-10,..,248,6,5,..,11,11,-,-,-,74,69,-5,283,"2,233",14.53%
,מבוא חורון,3709,0,"2,669",52,..,51,-,-,-,-,-,47,47,-,-,-,62,60,..,17,"2,686",0.64%
,גבעת ברנר,147,0,"2,678",15,7,8,-,..,..,5,4,18,18,-,-,-,48,37,-11,7,"2,686",0.28%
,מעגן מיכאל,694,0,"2,039",39,10,29,55,..,9,11,..,-,-,-,-,-,86,30,-56,27,"2,066",1.32%
,רהט,1161,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00%
,רהט,1161,1,"6,331",198,8,190,-,..,-,..,..,51,51,48,64,16,27,49,22,247,"6,578",3.90%
,רהט,1161,2,"6,308",248,12,236,-,4,-,-,-,48,48,91,27,-64,41,6,-35,147,"6,456",2.33%
,רהט,1161,3,"9,669",370,20,350,-,-,6,-,-6,76,76,67,91,24,56,79,23,402,"10,071",4.16%
,רהט,1161,4,"8,383",180,11,169,-,-,-,..,..,52,52,91,25,-66,24,18,-6,95,"8,478",1.14%
,רהט,1161,5,"3,967",109,11,98,-,..,-,-,-,59,59,89,16,-73,16,15,..,37,"4,004",0.95%
,רהט,1161,6,"4,561",156,10,146,..,..,..,..,..,58,58,43,16,-27,16,20,4,133,"4,693",2.91%
,רהט,1161,7,"7,875",230,18,212,-,..,-,..,..,10,10,67,23,-44,26,30,4,189,"8,064",2.39%
,רהט,1161,8,"4,741",134,8,126,-,..,-,-,-,52,52,26,15,-11,18,38,20,138,"4,878",2.90%
,רהט,1161,9,"6,166",220,28,192,-,..,-,-,-,33,33,106,20,-86,19,25,6,139,"6,305",2.25%
,רהט,1161,10,"5,420",206,8,198,-,..,..,..,-,87,87,39,363,324,28,63,35,586,"6,006",10.81%
,רהט,1161,11,"8,016",207,9,198,-,..,-,-,-,140,140,69,76,7,43,36,-7,219,"8,235",2.73%
,אום אל-פחם,2710,0,"56,109","1,080",186,894,-,10,6,12,6,705,705,-,-,-,468,167,-301,668,"56,777",1.19%
,נצרת,7300,11,"2,245",27,17,10,-,..,4,..,..,..,..,6,29,23,42,16,-26,41,"2,286",1.84%
,נצרת,7300,12,"6,385",124,43,81,..,..,..,..,..,8,8,54,34,-20,83,65,-18,63,"6,448",0.98%
,נצרת,7300,13,"5,633",88,16,72,-,..,4,..,..,..,..,25,21,-4,66,32,-34,35,"5,667",0.61%
,נצרת,7300,14,"1,267",33,11,22,-,-,..,..,-,-,-,18,7,-11,22,17,-5,15,"1,282",1.21%
,נצרת,7300,15,"6,010",84,25,59,-,-,..,..,..,6,6,30,17,-13,85,25,-60,29,"6,039",0.48%
,נצרת,7300,21,"2,162",31,8,23,-,-,-,-,-,..,..,10,7,..,38,14,-24,-4,"2,158",-0.20%
,נצרת,7300,22,"3,631",50,30,20,-,-,4,5,..,..,..,32,13,-19,69,19,-50,-102,"3,529",-2.81%
,נצרת,7300,23,"3,163",34,31,..,-,-,-,..,..,7,7,17,7,-10,60,20,-40,-32,"3,131",-1.01%
,נצרת,7300,31,"3,530",67,18,49,-,-,-,-,-,5,5,7,25,18,41,35,-6,63,"3,594",1.80%
,נצרת,7300,32,"8,476",141,30,111,-,8,..,..,-,7,7,38,41,..,102,81,-21,106,"8,582",1.25%
,נצרת,7300,33,"3,746",84,15,69,-,-,..,4,..,-,-,18,41,23,47,35,-12,61,"3,807",1.64%
,נצרת,7300,34,"5,547",88,19,69,-,..,..,..,..,9,9,15,17,..,84,32,-52,25,"5,572",0.45%
,נצרת,7300,35,"8,348",93,32,61,-,4,..,..,-,22,22,30,55,25,126,28,-98,6,"8,354",0.07%
,נצרת,7300,41,"4,960",59,36,23,-,..,5,4,..,9,9,23,18,-5,94,31,-63,-35,"4,925",-0.71%
,נצרת,7300,42,"4,858",96,21,75,-,-,..,..,..,..,..,20,20,-,47,18,-29,58,"4,916",1.20%
,נצרת,7300,43,"3,084",41,12,29,-,..,-,-,-,..,..,15,6,-9,20,24,4,14,"3,098",0.45%
,נצרת,7300,44,"2,101",38,13,25,-,-,..,..,-,..,..,12,9,..,41,16,-25,-11,"2,091",-0.51%
,נצרת,7300,45,"2,298",7,..,5,-,-,-,-,-,-,-,..,4,..,..,8,6,14,"2,312",0.60%
,מגאר,481,0,"22,957",392,85,307,-,-,5,..,..,22,22,-,-,-,123,124,..,318,"23,275",1.39%
,כפר כנא,509,0,"22,751",492,48,444,-,..,5,10,5,22,22,-,-,-,121,170,49,514,"23,265",2.26%
,כפר מנדא,510,0,"20,188",478,43,435,-,..,..,4,..,37,37,-,-,-,73,59,-14,435,"20,622",2.15%
,עראבה,531,0,"25,833",492,70,422,-,..,7,..,-4,79,79,-,-,-,146,161,15,419,"26,252",1.62%
,כפר קאסם,634,0,"23,823",510,68,442,-,10,14,11,..,118,118,-,-,-,124,90,-34,433,"24,256",1.82%
,ערערה,637,0,"25,245",355,74,281,-,5,6,..,-4,100,100,-,-,-,167,160,-7,285,"25,530",1.13%
,קלנסווה,638,0,"23,143",491,74,417,-,5,..,..,-,40,40,-,-,-,211,115,-96,369,"23,512",1.59%
,תל שבע,1054,0,"20,808",761,45,716,..,-,-,..,..,203,203,-,-,-,104,99,-5,745,"21,554",3.58%
,כסיפה,1059,0,"21,866",677,36,641,-,5,-,..,..,71,71,-,-,-,190,92,-98,618,"22,484",2.83%
,ג'דיידה-מכר,1292,0,"21,163",358,94,264,..,..,4,8,4,60,60,-,-,-,222,128,-94,173,"21,336",0.82%
,חורה,1303,0,"22,337",673,34,639,-,9,..,..,..,141,141,-,-,-,66,141,75,766,"23,103",3.43%
,טירה,2720,0,"26,552",488,109,379,..,12,6,6,-,85,85,-,-,-,139,165,26,484,"27,036",1.82%
,טייבה,2730,0,"43,957",783,188,595,-,15,12,6,-6,87,87,-,-,-,241,253,12,628,"44,585",1.43%
,באקה אל-גרביה,6000,0,"29,950",585,129,456,-,11,..,4,..,74,74,-,-,-,201,224,23,507,"30,457",1.69%
,סח'נין,7500,0,"31,702",574,101,473,-,..,..,4,..,99,99,-,-,-,146,178,32,492,"32,195",1.55%
,שפרעם,8800,0,"42,137",599,164,435,..,16,4,14,10,243,243,-,-,-,471,272,-199,372,"42,509",0.88%
,טמרה,8900,0,"34,392",589,109,480,-,..,13,4,-9,83,83,-,-,-,137,108,-29,485,"34,877",1.41%
,אבו סנאן,473,0,"14,099",236,49,187,-,..,..,5,4,8,8,-,-,-,124,141,17,208,"14,306",1.47%
,אכסאל,478,0,"14,784",263,41,222,-,..,4,7,..,21,21,-,-,-,76,92,16,155,"14,939",1.05%
,בית ג'ן,480,0,"12,001",215,37,178,-,..,8,..,-5,59,59,-,-,-,54,43,-11,150,"12,151",1.25%
,דבורייה,489,0,"10,510",198,37,161,-,-,..,..,..,7,7,-,-,-,72,78,6,171,"10,682",1.63%
,דייר אל-אסד,490,0,"12,514",231,45,186,..,-,4,5,..,17,17,-,-,-,58,65,7,220,"12,734",1.75%
,דייר חנא,492,0,"10,339",153,28,125,-,-,..,..,..,..,..,-,-,-,63,59,-4,148,"10,486",1.43%
,דאלית אל-כרמל,494,0,"17,653",249,69,180,-,-,6,4,..,96,96,-,-,-,84,107,23,213,"17,866",1.21%
,טורעאן,498,0,"14,240",247,38,209,-,..,..,..,-,61,61,-,-,-,78,55,-23,196,"14,436",1.37%
,יפיע,499,0,"19,151",307,77,230,-,..,5,5,-,27,27,-,-,-,200,110,-90,150,"19,301",0.78%
,ירכא,502,0,"17,171",260,67,193,-,..,-,..,..,71,71,-,-,-,65,63,..,234,"17,405",1.36%
,כאבול,504,0,"14,095",172,34,138,-,..,4,..,..,4,4,-,-,-,59,62,..,148,"14,243",1.05%
,כפר יאסיף,507,0,"10,133",160,56,104,-,..,6,5,..,..,..,-,-,-,128,138,10,111,"10,244",1.10%
,מג'ד אל-כרום,516,0,"15,455",230,61,169,-,-,5,5,-,14,14,-,-,-,88,63,-25,-9,"15,447",-0.06%
,נחף,522,0,"13,113",267,35,232,-,-,..,..,..,8,8,-,-,-,70,66,-4,218,"13,331",1.66%
,אעבלין,529,0,"13,305",192,59,133,-,..,..,11,8,4,4,-,-,-,92,167,75,241,"13,547",1.81%
,עין מאהל,532,0,"13,335",270,37,233,-,..,-,..,..,..,..,-,-,-,61,35,-26,233,"13,568",1.75%
,עספיא,534,0,"12,503",172,55,117,-,..,18,5,-13,69,69,-,-,-,131,132,..,110,"12,613",0.88%
,פוריידיס,537,0,"13,247",231,58,173,-,5,-,9,9,24,24,-,-,-,81,91,10,203,"13,450",1.53%
